account_id,district_id,frequency,acc_creation_date,acc_age_at_loan
10404,1,0,1996-12-30,14
10411,39,2,1995-11-23,12
10436,60,0,1996-03-21,6
10439,66,0,1993-11-21,6
10440,72,0,1993-09-13,21
10445,72,0,1996-05-29,20
10451,1,0,1993-08-29,15
10478,70,1,1996-02-24,22
10493,12,0,1997-01-09,13
10520,55,2,1995-10-24,13
10558,40,0,1996-02-01,0
10562,51,0,1996-08-21,0
10607,52,0,1996-10-08,0
10613,55,0,1997-11-04,9
10630,41,0,1995-01-15,5
10644,16,0,1997-07-12,11
10645,2,0,1996-12-21,18
10650,76,0,1997-09-09,5
10652,1,0,1997-03-18,13
10656,8,0,1993-05-05,0
10663,11,0,1993-12-08,22
10670,60,0,1993-11-18,0
10679,1,0,1997-05-30,4
10694,73,1,1996-05-15,0
10710,19,0,1995-10-30,0
10711,36,0,1996-07-08,17
10728,71,0,1994-12-23,15
10738,45,1,1993-04-17,20
10762,1,0,1995-10-23,11
10774,46,0,1997-07-05,9
10788,67,1,1993-11-22,9
10789,75,0,1996-09-18,14
10799,76,0,1997-08-19,10
10807,34,0,1996-03-13,11
10812,16,0,1997-04-08,13
10857,50,0,1996-10-02,14
10884,65,0,1995-02-20,11
10904,48,0,1993-11-26,0
10905,32,0,1996-11-21,9
10906,76,0,1993-11-14,0
10911,1,1,1993-05-29,14
10915,25,1,1997-02-15,16
10940,50,0,1993-09-13,5
10942,44,1,1994-06-05,16
10954,25,0,1996-07-29,8
10963,16,0,1995-05-20,19
10973,18,1,1993-04-20,5
11013,1,1,1993-02-14,6
11021,1,0,1993-08-10,19
11027,32,1,1996-07-26,15
11042,72,0,1995-01-29,10
11053,46,0,1997-05-27,0
11054,59,1,1996-02-01,6
11065,11,0,1993-03-19,15
11069,37,0,1995-06-02,21
11079,16,0,1995-11-10,17
11096,28,0,1996-12-10,6
11111,1,0,1993-05-20,8
11123,39,0,1996-07-21,0
11135,75,0,1993-10-10,4
11138,70,1,1995-08-18,5
11141,1,1,1997-02-11,7
11186,12,0,1994-11-24,22
11231,1,0,1997-02-05,8
11244,33,0,1997-01-12,11
11265,15,0,1993-01-14,8
11271,5,0,1995-09-20,16
11295,74,0,1993-01-21,0
11317,50,0,1997-07-11,16
11320,44,0,1993-05-26,0
11325,62,0,1996-10-15,0
11327,7,0,1997-10-15,11
11328,54,0,1996-11-05,20
11333,8,0,1994-05-26,0
11349,1,1,1995-05-26,5
11359,61,0,1994-10-01,22
11362,67,0,1995-10-14,14
11382,74,0,1995-08-20,0
