client_id,district_id,birthdate,birthdate_year,birthdate_month,birthdate_day,sex
3549,5,1937-59-08,1937,9,8,f
3550,54,1969-59-14,1969,9,14,f
3552,44,1940-11-16,1940,11,16,m
3554,22,1965-62-21,1965,12,21,f
3555,22,1968-02-06,1968,2,6,m
3556,6,1927-11-27,1927,11,27,m
3557,6,1928-61-24,1928,11,24,f
3558,54,1928-57-01,1928,7,1,f
3559,57,1939-60-23,1939,10,23,f
3560,57,1944-02-02,1944,2,2,m
3562,1,1931-04-05,1931,4,5,m
3563,1,1926-61-22,1926,11,22,f
3564,62,1948-03-23,1948,3,23,m
3565,44,1962-07-29,1962,7,29,m
3566,65,1932-52-19,1932,2,19,f
3567,1,1948-03-09,1948,3,9,m
3568,1,1941-01-25,1941,1,25,m
3569,67,1933-04-09,1933,4,9,m
3570,15,1945-54-27,1945,4,27,f
3571,25,1970-06-17,1970,6,17,m
3572,48,1928-62-18,1928,12,18,f
3573,8,1972-52-09,1972,2,9,f
3574,19,1946-52-17,1946,2,17,f
3575,9,1937-60-12,1937,10,12,f
3576,1,1939-53-15,1939,3,15,f
3577,31,1942-62-15,1942,12,15,f
3578,72,1927-10-20,1927,10,20,m
3579,72,1930-58-07,1930,8,7,f
3580,6,1929-54-27,1929,4,27,f
3581,33,1967-12-23,1967,12,23,m
3582,38,1955-02-17,1955,2,17,m
3583,15,1942-59-09,1942,9,9,f
3584,15,1941-03-25,1941,3,25,m
3585,29,1968-60-02,1968,10,2,f
3586,60,1943-04-11,1943,4,11,m
3587,60,1939-62-01,1939,12,1,f
3588,76,1953-61-04,1953,11,4,f
3589,73,1961-57-13,1961,7,13,f
3590,23,1976-59-23,1976,9,23,f
3591,74,1930-09-28,1930,9,28,m
3592,74,1925-53-30,1925,3,30,f
3594,13,1961-55-07,1961,5,7,f
3595,28,1965-01-01,1965,1,1,m
3596,74,1975-03-22,1975,3,22,m
3597,10,1933-58-17,1933,8,17,f
3598,66,1923-09-11,1923,9,11,m
3599,66,1931-53-02,1931,3,2,f
3600,46,1943-57-26,1943,7,26,f
3601,19,1938-08-03,1938,8,3,m
3602,19,1940-62-10,1940,12,10,f
3603,42,1954-06-13,1954,6,13,m
3605,71,1934-07-24,1934,7,24,m
3606,63,1958-06-06,1958,6,6,m
3607,18,1946-57-29,1946,7,29,f
3608,66,1947-12-09,1947,12,9,m
3609,66,1955-60-26,1955,10,26,f
3610,36,1919-05-08,1919,5,8,m
3611,30,1972-55-27,1972,5,27,f
3612,19,1962-59-04,1962,9,4,f
3613,19,1969-02-12,1969,2,12,m
3614,43,1971-60-09,1971,10,9,f
3615,1,1974-07-04,1974,7,4,m
3616,77,1964-54-14,1964,4,14,f
3617,51,1954-61-30,1954,11,30,f
3618,54,1953-02-21,1953,2,21,m
3619,40,1955-08-09,1955,8,9,m
3620,21,1937-09-14,1937,9,14,m
3621,66,1939-07-21,1939,7,21,m
3622,66,1938-54-17,1938,4,17,f
3623,28,1965-54-20,1965,4,20,f
3624,1,1982-52-27,1982,2,27,f
3627,18,1981-56-08,1981,6,8,f
3628,11,1927-52-26,1927,2,26,f
3629,42,1947-12-13,1947,12,13,m
3630,64,1923-61-28,1923,11,28,f
3631,64,1921-11-19,1921,11,19,m
3632,15,1943-59-29,1943,9,29,f
3633,72,1933-10-14,1933,10,14,m
3634,1,1923-06-25,1923,6,25,m
3635,1,1921-51-31,1921,1,31,f
3636,46,1978-05-19,1978,5,19,m
3637,64,1959-01-10,1959,1,10,m
3638,49,1943-62-11,1943,12,11,f
3639,73,1928-04-17,1928,4,17,m
3640,75,1978-07-24,1978,7,24,m
3641,75,1979-52-01,1979,2,1,f
3642,19,1961-08-27,1961,8,27,m
3643,26,1980-11-11,1980,11,11,m
3644,75,1951-06-14,1951,6,14,m
3645,34,1975-02-26,1975,2,26,m
3646,33,1943-56-16,1943,6,16,f
3647,33,1948-08-23,1948,8,23,m
3648,3,1980-01-03,1980,1,3,m
3649,10,1959-60-25,1959,10,25,f
3650,64,1918-02-17,1918,2,17,m
3651,35,1918-10-01,1918,10,1,m
3652,1,1920-02-20,1920,2,20,m
3653,1,1917-51-03,1917,1,3,f
3654,25,1924-53-01,1924,3,1,f
3655,59,1968-02-06,1968,2,6,m
3656,62,1925-58-26,1925,8,26,f
3657,62,1921-05-18,1921,5,18,m
3658,58,1924-04-05,1924,4,5,m
3659,42,1930-61-10,1930,11,10,f
3660,65,1974-07-09,1974,7,9,m
3661,51,1932-11-25,1932,11,25,m
3662,27,1931-09-22,1931,9,22,m
3663,69,1947-56-25,1947,6,25,f
3664,69,1951-03-19,1951,3,19,m
3667,70,1971-09-18,1971,9,18,m
3668,70,1972-62-23,1972,12,23,f
3669,10,1962-08-22,1962,8,22,m
3670,44,1980-59-17,1980,9,17,f
3671,10,1943-07-16,1943,7,16,m
3672,10,1948-62-06,1948,12,6,f
3673,1,1951-62-07,1951,12,7,f
3674,17,1980-61-10,1980,11,10,f
3675,70,1952-03-18,1952,3,18,m
3676,10,1965-60-14,1965,10,14,f
3677,10,1960-09-16,1960,9,16,m
3678,1,1934-58-12,1934,8,12,f
3679,72,1931-04-23,1931,4,23,m
3680,72,1923-54-07,1923,4,7,f
3681,1,1921-04-26,1921,4,26,m
3682,1,1924-51-12,1924,1,12,f
3683,74,1977-52-22,1977,2,22,f
3684,16,1961-62-31,1961,12,31,f
3685,74,1974-03-06,1974,3,6,m
3686,61,1962-60-11,1962,10,11,f
3687,49,1972-02-06,1972,2,6,m
3688,49,1975-55-02,1975,5,2,f
3689,9,1979-57-12,1979,7,12,f
3690,44,1960-08-02,1960,8,2,m
3691,18,1965-04-17,1965,4,17,m
3693,15,1922-03-31,1922,3,31,m
3694,15,1920-54-29,1920,4,29,f
3695,55,1934-10-04,1934,10,4,m
3696,55,1939-54-11,1939,4,11,f
3697,9,1954-51-16,1954,1,16,f
3698,44,1971-04-25,1971,4,25,m
3699,1,1968-08-08,1968,8,8,m
3700,1,1976-55-24,1976,5,24,f
3701,73,1954-55-06,1954,5,6,f
3702,76,1952-11-27,1952,11,27,m
3703,17,1931-06-15,1931,6,15,m
3704,69,1962-04-11,1962,4,11,m
3705,1,1965-56-04,1965,6,4,f
3707,74,1941-06-24,1941,6,24,m
3708,46,1958-53-16,1958,3,16,f
3709,46,1955-05-03,1955,5,3,m
3710,59,1928-01-25,1928,1,25,m
3711,25,1968-05-07,1968,5,7,m
3712,56,1969-55-30,1969,5,30,f
3713,41,1944-52-23,1944,2,23,f
3714,8,1953-60-01,1953,10,1,f
3716,74,1953-04-15,1953,4,15,m
3717,71,1925-01-30,1925,1,30,m
3718,71,1929-56-29,1929,6,29,f
3719,54,1930-08-30,1930,8,30,m
3720,54,1936-62-07,1936,12,7,f
3721,64,1954-62-16,1954,12,16,f
3722,1,1956-54-29,1956,4,29,f
3723,18,1968-09-01,1968,9,1,m
3724,57,1925-59-23,1925,9,23,f
3727,33,1970-01-13,1970,1,13,m
3728,66,1936-01-06,1936,1,6,m
3729,66,1941-58-22,1941,8,22,f
3730,59,1945-58-07,1945,8,7,f
3732,66,1946-08-27,1946,8,27,m
3733,1,1946-55-09,1946,5,9,f
3734,15,1943-12-02,1943,12,2,m
3735,18,1938-01-17,1938,1,17,m
3736,18,1932-57-22,1932,7,22,f
3737,12,1948-04-30,1948,4,30,m
3738,1,1978-53-31,1978,3,31,f
3739,3,1956-58-21,1956,8,21,f
3740,46,1929-11-03,1929,11,3,m
3741,16,1936-05-04,1936,5,4,m
3742,56,1961-61-27,1961,11,27,f
3743,56,1958-11-06,1958,11,6,m
3745,2,1971-51-19,1971,1,19,f
3746,66,1975-01-25,1975,1,25,m
3747,1,1964-12-02,1964,12,2,m
3748,59,1930-53-05,1930,3,5,f
3749,65,1943-53-21,1943,3,21,f
3750,1,1938-10-03,1938,10,3,m
3751,33,1966-10-12,1966,10,12,m
3752,33,1961-52-06,1961,2,6,f
3753,1,1959-54-14,1959,4,14,f
3754,1,1947-57-13,1947,7,13,f
3755,37,1951-57-09,1951,7,9,f
3756,12,1971-60-03,1971,10,3,f
3757,5,1922-04-16,1922,4,16,m
3758,53,1963-59-14,1963,9,14,f
3759,53,1961-10-12,1961,10,12,m
3760,18,1955-01-04,1955,1,4,m
3761,48,1975-08-05,1975,8,5,m
3762,60,1959-52-18,1959,2,18,f
3763,38,1977-58-12,1977,8,12,f
3764,38,1978-01-29,1978,1,29,m
3765,45,1956-51-24,1956,1,24,f
3766,1,1980-53-10,1980,3,10,f
3767,14,1936-09-07,1936,9,7,m
3768,14,1944-53-04,1944,3,4,f
3769,54,1957-09-10,1957,9,10,m
3770,35,1925-51-03,1925,1,3,f
3771,48,1942-03-27,1942,3,27,m
3772,48,1936-58-23,1936,8,23,f
3773,33,1964-57-29,1964,7,29,f
3774,1,1922-10-29,1922,10,29,m
3775,46,1928-11-27,1928,11,27,m
3776,74,1978-07-09,1978,7,9,m
3777,74,1975-59-04,1975,9,4,f
3779,6,1949-05-15,1949,5,15,m
3780,37,1977-11-22,1977,11,22,m
3781,17,1975-53-12,1975,3,12,f
3782,1,1980-09-10,1980,9,10,m
3783,1,1968-57-08,1968,7,8,f
3784,1,1974-11-08,1974,11,8,m
3785,66,1920-57-18,1920,7,18,f
3786,13,1920-07-10,1920,7,10,m
3787,21,1978-55-07,1978,5,7,f
3788,56,1955-57-05,1955,7,5,f
3789,66,1964-10-17,1964,10,17,m
3790,48,1936-08-28,1936,8,28,m
3791,72,1939-03-18,1939,3,18,m
3792,74,1972-09-21,1972,9,21,m
3793,39,1951-56-20,1951,6,20,f
3794,37,1976-55-06,1976,5,6,f
3795,12,1982-05-03,1982,5,3,m
3796,3,1953-06-29,1953,6,29,m
3797,3,1951-57-14,1951,7,14,f
3798,1,1954-61-17,1954,11,17,f
3799,2,1929-03-24,1929,3,24,m
3800,38,1954-56-15,1954,6,15,f
3801,38,1948-08-15,1948,8,15,m
3802,67,1925-07-28,1925,7,28,m
3803,1,1930-07-15,1930,7,15,m
3804,1,1933-54-11,1933,4,11,f
3805,68,1942-12-20,1942,12,20,m
3806,54,1967-56-27,1967,6,27,f
3807,33,1947-61-07,1947,11,7,f
3808,57,1943-01-24,1943,1,24,m
3811,6,1952-06-20,1952,6,20,m
3812,1,1967-02-08,1967,2,8,m
3813,2,1978-58-25,1978,8,25,f
3814,1,1945-09-13,1945,9,13,m
3815,28,1969-54-12,1969,4,12,f
3816,1,1966-01-26,1966,1,26,m
3817,77,1937-60-21,1937,10,21,f
3818,71,1942-07-28,1942,7,28,m
3819,71,1936-55-24,1936,5,24,f
3821,22,1939-05-16,1939,5,16,m
3822,48,1953-11-26,1953,11,26,m
3823,63,1956-12-08,1956,12,8,m
3824,41,1971-01-07,1971,1,7,m
3825,41,1965-54-20,1965,4,20,f
3826,33,1921-03-08,1921,3,8,m
3827,33,1923-55-05,1923,5,5,f
3829,59,1972-03-13,1972,3,13,m
3830,18,1968-52-24,1968,2,24,f
3831,11,1918-02-11,1918,2,11,m
3832,11,1925-59-04,1925,9,4,f
3833,19,1935-03-01,1935,3,1,m
3834,1,1976-59-12,1976,9,12,f
3835,50,1931-55-12,1931,5,12,f
3836,77,1948-11-21,1948,11,21,m
3837,39,1921-58-22,1921,8,22,f
3838,65,1929-10-27,1929,10,27,m
3839,65,1937-57-05,1937,7,5,f
3840,50,1933-56-12,1933,6,12,f
3841,26,1919-07-08,1919,7,8,m
3842,74,1976-06-26,1976,6,26,m
3843,4,1942-54-21,1942,4,21,f
3844,71,1963-62-26,1963,12,26,f
3845,1,1959-05-09,1959,5,9,m
3846,27,1980-57-11,1980,7,11,f
3847,6,1959-59-14,1959,9,14,f
3848,45,1938-58-14,1938,8,14,f
3849,1,1932-62-11,1932,12,11,f
3850,45,1957-51-26,1957,1,26,f
3851,45,1961-11-20,1961,11,20,m
3852,10,1952-59-12,1952,9,12,f
3853,59,1980-57-04,1980,7,4,f
3854,24,1959-08-30,1959,8,30,m
3855,29,1939-03-20,1939,3,20,m
3856,1,1944-56-09,1944,6,9,f
3857,72,1952-62-03,1952,12,3,f
3858,18,1948-56-14,1948,6,14,f
3859,18,1941-05-03,1941,5,3,m
3860,74,1938-04-10,1938,4,10,m
3861,11,1951-51-27,1951,1,27,f
3862,40,1947-57-13,1947,7,13,f
3863,1,1939-60-27,1939,10,27,f
3864,1,1931-11-17,1931,11,17,m
3865,75,1977-11-06,1977,11,6,m
3866,75,1977-57-03,1977,7,3,f
3868,66,1962-11-14,1962,11,14,m
3869,17,1946-52-24,1946,2,24,f
3870,4,1971-58-08,1971,8,8,f
3871,4,1979-03-25,1979,3,25,m
3872,8,1930-04-19,1930,4,19,m
3873,23,1960-62-16,1960,12,16,f
3874,61,1942-58-10,1942,8,10,f
3875,1,1930-57-27,1930,7,27,f
3876,1,1923-05-22,1923,5,22,m
3877,38,1956-59-13,1956,9,13,f
3880,29,1961-58-24,1961,8,24,f
3881,45,1947-55-07,1947,5,7,f
3882,45,1942-05-10,1942,5,10,m
3883,18,1965-09-27,1965,9,27,m
3884,72,1963-11-18,1963,11,18,m
3885,70,1940-51-17,1940,1,17,f
3886,8,1965-57-17,1965,7,17,f
3887,67,1920-01-17,1920,1,17,m
3888,67,1916-60-27,1916,10,27,f
3890,3,1958-10-22,1958,10,22,m
3891,75,1958-12-14,1958,12,14,m
3892,1,1979-04-19,1979,4,19,m
3893,1,1969-12-26,1969,12,26,m
3894,29,1941-01-21,1941,1,21,m
3895,29,1945-55-03,1945,5,3,f
3896,5,1923-10-03,1923,10,3,m
3897,16,1951-53-28,1951,3,28,f
3898,57,1948-51-17,1948,1,17,f
3899,55,1919-59-20,1919,9,20,f
3900,55,1943-09-23,1943,9,23,m
3901,55,1951-54-12,1951,4,12,f
3902,65,1949-62-20,1949,12,20,f
3903,1,1948-53-18,1948,3,18,f
3904,29,1939-51-15,1939,1,15,f
3905,29,1935-08-05,1935,8,5,m
3906,64,1936-12-23,1936,12,23,m
3907,1,1954-62-09,1954,12,9,f
3908,73,1929-11-25,1929,11,25,m
3909,73,1923-59-16,1923,9,16,f
3910,37,1919-58-23,1919,8,23,f
3911,31,1952-60-13,1952,10,13,f
3912,1,1945-53-07,1945,3,7,f
3913,8,1951-08-01,1951,8,1,m
3914,52,1920-58-24,1920,8,24,f
3915,20,1977-01-05,1977,1,5,m
3916,47,1970-58-27,1970,8,27,f
3917,47,1967-12-28,1967,12,28,m
3918,5,1974-01-10,1974,1,10,m
3919,35,1942-06-17,1942,6,17,m
3920,44,1925-58-13,1925,8,13,f
3921,28,1958-51-21,1958,1,21,f
3922,1,1928-54-08,1928,4,8,f
3923,1,1935-10-20,1935,10,20,m
3924,56,1971-01-09,1971,1,9,m
3925,45,1936-58-14,1936,8,14,f
3926,54,1972-10-01,1972,10,1,m
3927,61,1948-52-23,1948,2,23,f
3928,77,1928-58-08,1928,8,8,f
3929,74,1957-11-01,1957,11,1,m
3930,1,1921-01-17,1921,1,17,m
3931,1,1921-60-15,1921,10,15,f
3932,59,1939-10-06,1939,10,6,m
3933,59,1946-59-07,1946,9,7,f
3934,12,1968-10-15,1968,10,15,m
3935,71,1939-11-27,1939,11,27,m
3936,36,1962-54-08,1962,4,8,f
3937,36,1963-06-09,1963,6,9,m
3938,27,1980-01-22,1980,1,22,m
3939,40,1953-11-06,1953,11,6,m
3942,53,1952-08-13,1952,8,13,m
3943,1,1945-12-04,1945,12,4,m
3944,8,1936-01-01,1936,1,1,m
3945,8,1931-60-25,1931,10,25,f
3946,1,1975-05-11,1975,5,11,m
3947,23,1967-05-25,1967,5,25,m
3948,44,1979-55-23,1979,5,23,f
3949,44,1974-08-26,1974,8,26,m
3950,38,1924-03-21,1924,3,21,m
3951,38,1920-57-22,1920,7,22,f
3952,52,1965-62-28,1965,12,28,f
3953,14,1925-56-09,1925,6,9,f
3954,64,1957-10-31,1957,10,31,m
3955,64,1960-55-31,1960,5,31,f
3956,21,1975-56-02,1975,6,2,f
3957,21,1971-08-12,1971,8,12,m
3958,37,1946-54-30,1946,4,30,f
3959,30,1970-57-15,1970,7,15,f
3960,8,1964-01-06,1964,1,6,m
3961,53,1943-54-03,1943,4,3,f
3962,74,1952-11-28,1952,11,28,m
3963,76,1974-02-07,1974,2,7,m
3964,74,1942-05-07,1942,5,7,m
3965,1,1963-05-16,1963,5,16,m
3966,1,1969-60-07,1969,10,7,f
3967,18,1960-59-26,1960,9,26,f
3968,18,1955-06-15,1955,6,15,m
3969,4,1951-52-19,1951,2,19,f
3970,46,1980-58-09,1980,8,9,f
3971,1,1966-02-20,1966,2,20,m
3972,1,1930-06-01,1930,6,1,m
3973,1,1982-58-20,1982,8,20,f
3974,68,1938-08-24,1938,8,24,m
3975,1,1954-57-19,1954,7,19,f
3976,43,1967-09-13,1967,9,13,m
3977,8,1975-09-27,1975,9,27,m
3978,18,1970-12-15,1970,12,15,m
3979,54,1928-60-14,1928,10,14,f
3980,1,1953-07-13,1953,7,13,m
3981,19,1979-06-16,1979,6,16,m
3982,45,1919-51-15,1919,1,15,f
3983,1,1926-55-22,1926,5,22,f
3984,1,1964-53-13,1964,3,13,f
3985,75,1979-54-16,1979,4,16,f
3987,67,1960-11-07,1960,11,7,m
3988,53,1974-59-04,1974,9,4,f
3989,53,1980-03-27,1980,3,27,m
3990,29,1973-02-03,1973,2,3,m
3991,11,1967-05-17,1967,5,17,m
3992,71,1948-61-10,1948,11,10,f
3993,14,1980-53-07,1980,3,7,f
3994,21,1965-51-31,1965,1,31,f
3995,1,1948-58-15,1948,8,15,f
3996,36,1947-57-16,1947,7,16,f
3997,13,1927-51-05,1927,1,5,f
3998,59,1950-56-03,1950,6,3,f
3999,30,1976-51-16,1976,1,16,f
4000,40,1957-10-22,1957,10,22,m
4001,69,1956-01-29,1956,1,29,m
4002,25,1920-56-29,1920,6,29,f
4003,8,1949-04-23,1949,4,23,m
4004,30,1957-58-12,1957,8,12,f
4006,25,1978-55-07,1978,5,7,f
4007,23,1948-11-07,1948,11,7,m
4008,23,1951-55-08,1951,5,8,f
4009,4,1966-06-29,1966,6,29,m
4010,4,1948-56-17,1948,6,17,f
4011,62,1957-62-19,1957,12,19,f
4012,56,1956-60-09,1956,10,9,f
4013,1,1951-62-06,1951,12,6,f
4014,17,1980-09-06,1980,9,6,m
4015,65,1972-62-27,1972,12,27,f
4016,13,1971-55-25,1971,5,25,f
4017,13,1964-05-15,1964,5,15,m
4018,3,1980-59-07,1980,9,7,f
4019,11,1945-09-16,1945,9,16,m
4020,45,1953-53-31,1953,3,31,f
4021,45,1948-12-10,1948,12,10,m
4022,1,1926-02-10,1926,2,10,m
4023,1,1925-55-17,1925,5,17,f
4024,3,1964-10-16,1964,10,16,m
4025,3,1971-60-07,1971,10,7,f
4026,76,1945-59-24,1945,9,24,f
4027,16,1965-56-28,1965,6,28,f
4028,16,1970-08-08,1970,8,8,m
4029,17,1967-01-03,1967,1,3,m
4030,44,1976-59-21,1976,9,21,f
4031,67,1975-05-22,1975,5,22,m
4032,35,1964-58-02,1964,8,2,f
4033,51,1925-10-15,1925,10,15,m
4034,58,1937-07-17,1937,7,17,m
4035,58,1930-58-20,1930,8,20,f
4036,25,1976-57-09,1976,7,9,f
4037,1,1966-60-22,1966,10,22,f
4040,59,1961-55-17,1961,5,17,f
4041,59,1954-01-26,1954,1,26,m
4042,1,1939-09-04,1939,9,4,m
4043,70,1953-55-09,1953,5,9,f
4044,44,1930-54-29,1930,4,29,f
4046,1,1944-62-18,1944,12,18,f
4047,1,1937-01-28,1937,1,28,m
4048,4,1923-11-24,1923,11,24,m
4049,4,1945-09-13,1945,9,13,m
4050,47,1948-12-30,1948,12,30,m
4051,74,1949-10-06,1949,10,6,m
4052,74,1950-60-17,1950,10,17,f
4053,70,1929-59-23,1929,9,23,f
4054,72,1959-52-08,1959,2,8,f
4055,74,1953-56-01,1953,6,1,f
4056,63,1952-57-26,1952,7,26,f
4057,70,1922-56-11,1922,6,11,f
4059,54,1924-05-11,1924,5,11,m
4060,44,1954-56-21,1954,6,21,f
4061,8,1978-12-24,1978,12,24,m
4062,71,1950-08-08,1950,8,8,m
4063,61,1966-52-16,1966,2,16,f
4064,61,1972-02-08,1972,2,8,m
4065,73,1942-06-27,1942,6,27,m
4066,30,1936-61-28,1936,11,28,f
4067,21,1959-57-08,1959,7,8,f
4068,11,1924-06-25,1924,6,25,m
4069,68,1959-03-07,1959,3,7,m
4070,68,1959-55-23,1959,5,23,f
4071,45,1942-62-15,1942,12,15,f
4072,45,1941-05-08,1941,5,8,m
4073,24,1955-02-10,1955,2,10,m
4074,24,1958-56-08,1958,6,8,f
4075,8,1944-59-18,1944,9,18,f
4076,49,1969-11-17,1969,11,17,m
4077,68,1955-53-06,1955,3,6,f
4078,23,1951-06-04,1951,6,4,m
4079,27,1955-06-29,1955,6,29,m
4080,21,1943-59-26,1943,9,26,f
4081,9,1978-06-03,1978,6,3,m
4082,58,1961-51-15,1961,1,15,f
4083,74,1968-51-30,1968,1,30,f
4084,55,1957-10-05,1957,10,5,m
4085,55,1952-62-04,1952,12,4,f
4086,63,1941-62-22,1941,12,22,f
4087,64,1946-52-16,1946,2,16,f
4088,68,1948-62-18,1948,12,18,f
4089,68,1947-02-27,1947,2,27,m
4090,23,1971-06-22,1971,6,22,m
4091,29,1982-59-07,1982,9,7,f
4092,14,1933-61-11,1933,11,11,f
4093,1,1946-09-29,1946,9,29,m
4094,2,1979-12-19,1979,12,19,m
4095,25,1974-09-14,1974,9,14,m
4096,25,1980-53-16,1980,3,16,f
4098,13,1938-03-28,1938,3,28,m
4099,12,1945-55-03,1945,5,3,f
4100,74,1955-03-13,1955,3,13,m
4101,1,1970-55-07,1970,5,7,f
4102,4,1969-58-15,1969,8,15,f
4103,4,1965-05-19,1965,5,19,m
4104,23,1919-04-10,1919,4,10,m
4105,16,1980-61-15,1980,11,15,f
4106,1,1936-11-09,1936,11,9,m
4107,49,1954-09-09,1954,9,9,m
4108,43,1926-51-26,1926,1,26,f
4109,63,1953-08-11,1953,8,11,m
4112,38,1974-11-28,1974,11,28,m
4113,76,1947-59-09,1947,9,9,f
4114,63,1964-02-09,1964,2,9,m
4115,33,1943-03-27,1943,3,27,m
4116,36,1936-11-24,1936,11,24,m
4117,53,1918-57-01,1918,7,1,f
4118,28,1978-06-17,1978,6,17,m
4119,62,1962-52-20,1962,2,20,f
4120,62,1961-03-06,1961,3,6,m
4121,23,1923-02-12,1923,2,12,m
4122,39,1969-09-18,1969,9,18,m
4123,39,1966-61-12,1966,11,12,f
4124,19,1963-61-10,1963,11,10,f
4125,31,1922-54-17,1922,4,17,f
4126,74,1975-09-09,1975,9,9,m
4127,74,1970-55-26,1970,5,26,f
4129,75,1952-53-31,1952,3,31,f
4131,48,1976-06-02,1976,6,2,m
4132,42,1962-10-15,1962,10,15,m
4133,42,1965-53-22,1965,3,22,f
4134,1,1954-52-12,1954,2,12,f
4136,31,1959-01-06,1959,1,6,m
4137,21,1949-08-30,1949,8,30,m
4138,11,1968-59-18,1968,9,18,f
4139,74,1969-07-20,1969,7,20,m
4140,70,1963-10-04,1963,10,4,m
4141,9,1970-03-18,1970,3,18,m
4142,36,1960-06-11,1960,6,11,m
4143,27,1955-08-24,1955,8,24,m
4144,27,1955-59-11,1955,9,11,f
4145,73,1922-62-02,1922,12,2,f
4146,9,1955-56-13,1955,6,13,f
4147,64,1972-12-23,1972,12,23,m
4148,64,1968-52-08,1968,2,8,f
4149,1,1979-03-07,1979,3,7,m
4150,1,1977-58-10,1977,8,10,f
4151,73,1926-57-17,1926,7,17,f
4152,73,1927-06-07,1927,6,7,m
4153,32,1956-04-12,1956,4,12,m
4154,32,1953-60-25,1953,10,25,f
4155,1,1923-05-13,1923,5,13,m
4156,5,1962-61-02,1962,11,2,f
4157,1,1972-05-09,1972,5,9,m
4158,35,1920-57-10,1920,7,10,f
4159,35,1913-12-06,1913,12,6,m
4160,16,1969-56-27,1969,6,27,f
4161,22,1972-59-09,1972,9,9,f
4163,4,1951-06-07,1951,6,7,m
4164,45,1924-60-22,1924,10,22,f
4165,53,1955-03-13,1955,3,13,m
4166,1,1947-02-26,1947,2,26,m
4167,6,1949-55-31,1949,5,31,f
4169,58,1980-52-19,1980,2,19,f
4170,58,1983-08-27,1983,8,27,m
4171,1,1980-05-18,1980,5,18,m
4172,1,1945-54-29,1945,4,29,f
4173,52,1978-56-04,1978,6,4,f
4174,63,1927-02-11,1927,2,11,m
4175,13,1965-51-06,1965,1,6,f
4176,32,1922-08-31,1922,8,31,m
4177,34,1935-12-25,1935,12,25,m
4178,32,1926-08-31,1926,8,31,m
4179,54,1920-07-29,1920,7,29,m
4180,63,1932-06-17,1932,6,17,m
4181,76,1964-55-15,1964,5,15,f
4182,16,1941-06-23,1941,6,23,m
4183,16,1940-61-13,1940,11,13,f
4184,8,1975-54-26,1975,4,26,f
4185,51,1964-54-23,1964,4,23,f
4186,38,1978-10-14,1978,10,14,m
4187,25,1967-58-28,1967,8,28,f
4188,1,1976-08-17,1976,8,17,m
4189,64,1941-12-07,1941,12,7,m
4190,17,1942-11-17,1942,11,17,m
4191,32,1957-51-06,1957,1,6,f
4192,72,1931-11-21,1931,11,21,m
4193,8,1937-52-28,1937,2,28,f
4194,63,1940-51-03,1940,1,3,f
4195,63,1945-07-30,1945,7,30,m
4196,55,1951-51-16,1951,1,16,f
4198,23,1954-60-17,1954,10,17,f
4199,23,1961-12-19,1961,12,19,m
4201,3,1977-07-19,1977,7,19,m
4202,3,1970-55-20,1970,5,20,f
4203,1,1967-51-08,1967,1,8,f
4204,1,1960-06-03,1960,6,3,m
4205,30,1935-02-05,1935,2,5,m
4206,22,1942-10-09,1942,10,9,m
4207,70,1938-03-02,1938,3,2,m
4209,70,1933-52-23,1933,2,23,f
4210,40,1979-09-15,1979,9,15,m
4211,22,1973-54-17,1973,4,17,f
4212,53,1945-05-27,1945,5,27,m
4213,64,1925-56-27,1925,6,27,f
4214,64,1921-07-03,1921,7,3,m
4215,49,1952-56-08,1952,6,8,f
4217,9,1951-56-25,1951,6,25,f
4218,48,1939-60-06,1939,10,6,f
4219,51,1944-51-04,1944,1,4,f
4220,33,1963-09-15,1963,9,15,m
4221,63,1941-59-26,1941,9,26,f
4222,60,1928-08-16,1928,8,16,m
4223,54,1970-05-30,1970,5,30,m
4224,42,1977-54-03,1977,4,3,f
4225,76,1977-08-08,1977,8,8,m
4226,31,1957-04-08,1957,4,8,m
4227,51,1963-62-24,1963,12,24,f
4229,36,1961-10-05,1961,10,5,m
4230,74,1961-61-11,1961,11,11,f
4231,1,1959-58-08,1959,8,8,f
4232,70,1971-02-15,1971,2,15,m
4233,46,1938-02-15,1938,2,15,m
4234,70,1972-61-08,1972,11,8,f
4235,9,1975-61-15,1975,11,15,f
4236,42,1962-51-17,1962,1,17,f
4237,16,1923-57-31,1923,7,31,f
4238,41,1971-54-26,1971,4,26,f
4239,70,1920-12-11,1920,12,11,m
4240,46,1960-60-21,1960,10,21,f
4241,20,1950-53-30,1950,3,30,f
4242,20,1954-04-27,1954,4,27,m
4243,7,1958-01-26,1958,1,26,m
4244,68,1922-58-12,1922,8,12,f
4245,68,1919-09-23,1919,9,23,m
4246,36,1980-59-09,1980,9,9,f
4247,26,1975-51-16,1975,1,16,f
4248,9,1975-55-07,1975,5,7,f
4249,52,1977-05-21,1977,5,21,m
4250,72,1961-59-06,1961,9,6,f
4251,44,1960-04-26,1960,4,26,m
4252,44,1953-55-28,1953,5,28,f
4253,16,1936-55-19,1936,5,19,f
4254,65,1972-03-05,1972,3,5,m
4255,66,1925-56-28,1925,6,28,f
4256,70,1957-03-29,1957,3,29,m
4257,1,1968-56-29,1968,6,29,f
4258,44,1966-55-11,1966,5,11,f
