account_id,district_id,frequency,acc_creation_date,acc_creation_year,acc_creation_month,acc_creation_day
1717,67,monthly issuance,1997-12-02,1997,12,2
1718,71,monthly issuance,1997-09-23,1997,9,23
1719,1,monthly issuance,1993-09-06,1993,9,6
1720,35,monthly issuance,1995-05-16,1995,5,16
1721,68,monthly issuance,1993-03-25,1993,3,25
1722,32,monthly issuance,1996-03-11,1996,3,11
1723,70,monthly issuance,1997-11-04,1997,11,4
1724,48,monthly issuance,1997-06-07,1997,6,7
1725,72,issuance after transaction,1995-07-03,1995,7,3
1726,48,monthly issuance,1993-01-03,1993,1,3
1727,9,monthly issuance,1997-10-11,1997,10,11
1728,74,monthly issuance,1995-06-23,1995,6,23
1729,53,monthly issuance,1997-09-08,1997,9,8
1730,1,monthly issuance,1993-01-09,1993,1,9
1731,33,monthly issuance,1993-01-14,1993,1,14
1732,51,monthly issuance,1996-02-20,1996,2,20
1733,18,monthly issuance,1996-04-20,1996,4,20
1734,37,monthly issuance,1997-04-10,1997,4,10
1735,42,monthly issuance,1996-12-04,1996,12,4
1736,74,monthly issuance,1997-02-26,1997,2,26
1737,77,monthly issuance,1996-02-13,1996,2,13
1738,15,monthly issuance,1996-08-06,1996,8,6
1739,3,monthly issuance,1996-07-08,1996,7,8
1740,57,monthly issuance,1997-03-13,1997,3,13
1741,21,monthly issuance,1995-05-10,1995,5,10
1742,68,monthly issuance,1995-10-08,1995,10,8
1743,51,monthly issuance,1993-06-04,1993,6,4
1744,76,monthly issuance,1996-02-07,1996,2,7
1745,53,monthly issuance,1996-10-19,1996,10,19
1746,1,monthly issuance,1997-03-11,1997,3,11
1747,30,monthly issuance,1997-08-14,1997,8,14
1749,64,monthly issuance,1995-10-14,1995,10,14
1750,1,monthly issuance,1993-01-26,1993,1,26
1751,53,monthly issuance,1996-10-04,1996,10,4
1752,68,monthly issuance,1996-05-08,1996,5,8
1753,71,monthly issuance,1997-06-14,1997,6,14
1754,52,monthly issuance,1996-12-01,1996,12,1
1756,38,monthly issuance,1995-10-26,1995,10,26
1757,75,monthly issuance,1995-03-27,1995,3,27
1758,21,monthly issuance,1996-07-08,1996,7,8
1759,39,monthly issuance,1996-01-25,1996,1,25
1760,53,monthly issuance,1995-11-11,1995,11,11
1761,24,monthly issuance,1993-08-24,1993,8,24
1762,28,monthly issuance,1993-12-11,1993,12,11
1763,73,monthly issuance,1996-03-06,1996,3,6
1764,68,monthly issuance,1997-09-04,1997,9,4
1765,18,monthly issuance,1996-07-21,1996,7,21
1766,28,monthly issuance,1994-09-03,1994,9,3
1767,21,monthly issuance,1993-10-20,1993,10,20
1768,15,monthly issuance,1993-12-20,1993,12,20
1769,39,monthly issuance,1995-01-25,1995,1,25
1770,65,monthly issuance,1994-02-08,1994,2,8
1771,69,monthly issuance,1993-03-28,1993,3,28
1772,31,weekly issuance,1995-02-20,1995,2,20
1773,33,monthly issuance,1993-04-19,1993,4,19
1774,61,monthly issuance,1996-09-10,1996,9,10
1775,17,monthly issuance,1993-02-27,1993,2,27
1776,36,monthly issuance,1997-07-27,1997,7,27
1777,60,monthly issuance,1996-10-10,1996,10,10
1778,15,monthly issuance,1995-02-25,1995,2,25
1779,33,monthly issuance,1993-08-15,1993,8,15
1780,1,monthly issuance,1993-04-02,1993,4,2
1781,10,monthly issuance,1996-06-23,1996,6,23
1782,8,monthly issuance,1993-05-12,1993,5,12
1783,70,monthly issuance,1997-09-11,1997,9,11
1784,59,monthly issuance,1993-05-08,1993,5,8
1785,52,monthly issuance,1996-10-25,1996,10,25
1786,1,monthly issuance,1993-05-25,1993,5,25
1787,30,weekly issuance,1993-03-22,1993,3,22
1788,1,monthly issuance,1994-01-04,1994,1,4
1789,46,monthly issuance,1993-10-23,1993,10,23
1790,70,monthly issuance,1997-09-08,1997,9,8
1791,1,monthly issuance,1996-02-03,1996,2,3
1792,7,monthly issuance,1993-12-16,1993,12,16
1793,56,monthly issuance,1995-06-10,1995,6,10
1794,74,monthly issuance,1997-07-23,1997,7,23
1795,53,monthly issuance,1997-08-21,1997,8,21
1796,18,monthly issuance,1995-10-14,1995,10,14
1797,24,monthly issuance,1994-08-01,1994,8,1
1798,46,monthly issuance,1997-11-28,1997,11,28
1799,9,monthly issuance,1996-09-13,1996,9,13
1800,51,monthly issuance,1996-03-14,1996,3,14
1801,46,monthly issuance,1993-02-13,1993,2,13
1802,75,monthly issuance,1995-03-10,1995,3,10
1803,24,monthly issuance,1995-07-29,1995,7,29
1804,20,weekly issuance,1993-09-23,1993,9,23
1805,1,monthly issuance,1993-02-02,1993,2,2
1806,40,monthly issuance,1993-01-19,1993,1,19
1807,21,monthly issuance,1997-10-15,1997,10,15
1808,28,monthly issuance,1997-05-16,1997,5,16
1809,1,weekly issuance,1993-11-12,1993,11,12
1810,50,monthly issuance,1995-09-03,1995,9,3
1811,40,monthly issuance,1993-09-22,1993,9,22
1812,31,monthly issuance,1996-10-08,1996,10,8
1813,47,monthly issuance,1994-02-11,1994,2,11
1814,17,monthly issuance,1997-09-23,1997,9,23
1815,66,monthly issuance,1993-04-17,1993,4,17
1816,44,monthly issuance,1993-10-08,1993,10,8
1817,10,monthly issuance,1996-12-16,1996,12,16
1818,54,monthly issuance,1997-02-25,1997,2,25
1819,55,weekly issuance,1996-10-21,1996,10,21
1820,10,monthly issuance,1994-04-22,1994,4,22
1821,70,monthly issuance,1995-04-07,1995,4,7
1822,30,monthly issuance,1993-05-05,1993,5,5
1823,3,monthly issuance,1996-09-28,1996,9,28
1824,52,monthly issuance,1994-01-17,1994,1,17
1825,3,monthly issuance,1995-12-05,1995,12,5
1826,5,monthly issuance,1994-05-22,1994,5,22
1827,10,monthly issuance,1993-09-06,1993,9,6
1828,1,monthly issuance,1994-09-28,1994,9,28
1829,43,monthly issuance,1993-02-27,1993,2,27
1830,10,monthly issuance,1993-02-08,1993,2,8
1831,1,monthly issuance,1993-09-21,1993,9,21
1832,70,monthly issuance,1996-04-01,1996,4,1
1833,54,monthly issuance,1997-11-15,1997,11,15
1834,62,monthly issuance,1993-08-03,1993,8,3
1835,74,monthly issuance,1994-12-24,1994,12,24
1836,42,monthly issuance,1996-02-15,1996,2,15
1837,23,monthly issuance,1993-06-24,1993,6,24
1838,68,monthly issuance,1994-05-26,1994,5,26
1839,5,monthly issuance,1997-06-22,1997,6,22
1840,21,monthly issuance,1997-01-22,1997,1,22
1841,36,monthly issuance,1997-06-12,1997,6,12
1843,12,monthly issuance,1993-01-30,1993,1,30
1844,44,monthly issuance,1993-01-06,1993,1,6
1845,47,monthly issuance,1997-08-20,1997,8,20
1846,6,monthly issuance,1995-06-17,1995,6,17
1847,47,monthly issuance,1996-04-04,1996,4,4
1848,1,monthly issuance,1994-08-04,1994,8,4
1851,55,monthly issuance,1993-05-23,1993,5,23
1852,35,monthly issuance,1993-07-05,1993,7,5
1853,7,monthly issuance,1997-01-29,1997,1,29
1854,32,monthly issuance,1997-02-02,1997,2,2
1855,34,monthly issuance,1996-10-27,1996,10,27
1856,26,monthly issuance,1994-06-19,1994,6,19
1857,37,monthly issuance,1997-08-18,1997,8,18
1858,72,monthly issuance,1995-02-18,1995,2,18
1859,50,monthly issuance,1996-02-02,1996,2,2
1860,70,monthly issuance,1997-01-02,1997,1,2
1861,54,monthly issuance,1993-07-02,1993,7,2
1862,19,weekly issuance,1995-04-15,1995,4,15
1863,62,monthly issuance,1997-04-01,1997,4,1
1865,1,monthly issuance,1994-05-04,1994,5,4
1866,4,monthly issuance,1997-11-17,1997,11,17
1867,52,monthly issuance,1995-11-15,1995,11,15
1868,16,weekly issuance,1997-11-29,1997,11,29
1869,1,monthly issuance,1996-06-14,1996,6,14
1870,10,monthly issuance,1994-06-25,1994,6,25
1871,48,monthly issuance,1994-05-10,1994,5,10
1872,61,monthly issuance,1997-09-17,1997,9,17
1874,9,monthly issuance,1993-03-27,1993,3,27
1875,44,monthly issuance,1993-08-21,1993,8,21
1876,1,monthly issuance,1997-09-20,1997,9,20
1877,76,monthly issuance,1993-12-13,1993,12,13
1878,52,weekly issuance,1994-09-13,1994,9,13
1879,10,monthly issuance,1994-05-13,1994,5,13
1880,76,monthly issuance,1994-02-25,1994,2,25
1881,60,monthly issuance,1997-08-17,1997,8,17
1882,1,monthly issuance,1993-12-21,1993,12,21
1884,54,monthly issuance,1996-12-24,1996,12,24
1885,47,monthly issuance,1996-08-13,1996,8,13
1886,32,monthly issuance,1996-03-05,1996,3,5
1887,68,monthly issuance,1993-05-09,1993,5,9
1888,6,monthly issuance,1996-10-21,1996,10,21
1889,59,monthly issuance,1995-02-06,1995,2,6
1890,1,weekly issuance,1997-07-20,1997,7,20
1891,32,monthly issuance,1993-04-10,1993,4,10
1892,28,monthly issuance,1993-07-13,1993,7,13
1893,48,monthly issuance,1996-07-20,1996,7,20
1894,6,monthly issuance,1996-08-29,1996,8,29
1895,35,monthly issuance,1996-07-12,1996,7,12
1896,74,monthly issuance,1993-10-05,1993,10,5
1897,61,issuance after transaction,1996-03-05,1996,3,5
1898,70,monthly issuance,1993-04-01,1993,4,1
1899,26,monthly issuance,1996-11-05,1996,11,5
1900,27,monthly issuance,1996-07-27,1996,7,27
1901,15,monthly issuance,1995-12-01,1995,12,1
1902,50,weekly issuance,1993-07-17,1993,7,17
1903,11,monthly issuance,1996-07-05,1996,7,5
1904,70,monthly issuance,1996-05-18,1996,5,18
1905,34,monthly issuance,1996-05-25,1996,5,25
1906,1,monthly issuance,1996-08-01,1996,8,1
1907,1,monthly issuance,1997-03-25,1997,3,25
1908,20,monthly issuance,1994-09-13,1994,9,13
1909,14,monthly issuance,1993-01-12,1993,1,12
1910,60,monthly issuance,1996-09-06,1996,9,6
1911,68,monthly issuance,1994-08-21,1994,8,21
1912,64,monthly issuance,1993-08-15,1993,8,15
1913,48,monthly issuance,1996-06-06,1996,6,6
1914,27,monthly issuance,1995-01-24,1995,1,24
1915,2,monthly issuance,1997-04-14,1997,4,14
1916,72,monthly issuance,1996-02-16,1996,2,16
1917,73,monthly issuance,1995-12-13,1995,12,13
1918,24,monthly issuance,1994-04-10,1994,4,10
1919,18,monthly issuance,1994-12-04,1994,12,4
1920,40,monthly issuance,1996-04-08,1996,4,8
1921,42,monthly issuance,1997-06-27,1997,6,27
1922,60,monthly issuance,1996-02-09,1996,2,9
1924,66,monthly issuance,1996-05-16,1996,5,16
1925,12,monthly issuance,1993-08-03,1993,8,3
1926,37,monthly issuance,1993-01-06,1993,1,6
1927,42,monthly issuance,1995-08-04,1995,8,4
1928,70,monthly issuance,1997-03-02,1997,3,2
1929,1,monthly issuance,1997-07-06,1997,7,6
1930,3,monthly issuance,1993-06-27,1993,6,27
1931,20,monthly issuance,1993-11-23,1993,11,23
1932,35,monthly issuance,1996-04-03,1996,4,3
1933,35,monthly issuance,1997-04-04,1997,4,4
1934,46,monthly issuance,1994-10-05,1994,10,5
1935,38,monthly issuance,1996-08-15,1996,8,15
1936,70,monthly issuance,1995-07-18,1995,7,18
1937,36,monthly issuance,1993-05-18,1993,5,18
1938,1,monthly issuance,1994-06-25,1994,6,25
1939,6,weekly issuance,1996-04-19,1996,4,19
1940,52,monthly issuance,1993-12-22,1993,12,22
1941,60,monthly issuance,1993-11-15,1993,11,15
1943,9,monthly issuance,1996-11-26,1996,11,26
1944,72,monthly issuance,1993-02-12,1993,2,12
1945,56,monthly issuance,1995-11-09,1995,11,9
1946,46,monthly issuance,1997-09-16,1997,9,16
1947,35,monthly issuance,1993-11-12,1993,11,12
1948,64,monthly issuance,1996-04-08,1996,4,8
1949,41,monthly issuance,1994-05-04,1994,5,4
1950,70,monthly issuance,1997-08-01,1997,8,1
1951,23,monthly issuance,1997-08-07,1997,8,7
1952,70,monthly issuance,1993-11-28,1993,11,28
1953,9,weekly issuance,1997-05-15,1997,5,15
1954,72,monthly issuance,1996-06-05,1996,6,5
1955,49,monthly issuance,1995-01-07,1995,1,7
1956,63,monthly issuance,1997-05-23,1997,5,23
1957,33,monthly issuance,1996-09-18,1996,9,18
1958,40,monthly issuance,1994-10-24,1994,10,24
1959,62,monthly issuance,1993-12-24,1993,12,24
1960,31,monthly issuance,1997-12-04,1997,12,4
1961,13,monthly issuance,1995-08-30,1995,8,30
1962,77,monthly issuance,1996-02-24,1996,2,24
1963,42,monthly issuance,1996-02-03,1996,2,3
1964,25,monthly issuance,1996-02-12,1996,2,12
1965,57,issuance after transaction,1993-02-08,1993,2,8
1966,27,monthly issuance,1993-02-12,1993,2,12
1967,26,weekly issuance,1995-02-13,1995,2,13
1968,16,weekly issuance,1997-10-14,1997,10,14
1969,5,monthly issuance,1994-04-02,1994,4,2
1970,8,monthly issuance,1993-12-08,1993,12,8
1971,41,monthly issuance,1995-08-04,1995,8,4
1972,77,monthly issuance,1993-01-02,1993,1,2
1973,71,monthly issuance,1996-06-05,1996,6,5
1974,42,monthly issuance,1995-06-01,1995,6,1
1975,19,monthly issuance,1994-09-07,1994,9,7
1976,26,monthly issuance,1997-03-25,1997,3,25
1977,41,monthly issuance,1996-02-03,1996,2,3
1978,57,weekly issuance,1993-06-11,1993,6,11
1979,26,monthly issuance,1993-01-11,1993,1,11
1980,49,monthly issuance,1996-03-16,1996,3,16
1981,64,monthly issuance,1993-10-08,1993,10,8
1982,6,monthly issuance,1997-05-08,1997,5,8
1983,54,monthly issuance,1997-12-25,1997,12,25
1984,73,monthly issuance,1993-11-07,1993,11,7
1985,20,monthly issuance,1996-07-29,1996,7,29
1986,46,monthly issuance,1995-04-04,1995,4,4
1987,54,monthly issuance,1994-03-17,1994,3,17
1988,72,monthly issuance,1996-12-30,1996,12,30
1989,48,monthly issuance,1994-09-21,1994,9,21
1990,1,monthly issuance,1993-06-09,1993,6,9
1991,1,monthly issuance,1996-11-16,1996,11,16
1992,48,monthly issuance,1997-09-27,1997,9,27
1993,68,monthly issuance,1994-10-30,1994,10,30
1994,42,monthly issuance,1995-07-19,1995,7,19
1995,54,monthly issuance,1997-07-18,1997,7,18
1996,6,weekly issuance,1996-05-08,1996,5,8
1997,74,monthly issuance,1996-09-05,1996,9,5
1998,1,monthly issuance,1993-06-17,1993,6,17
1999,70,monthly issuance,1993-06-06,1993,6,6
2000,5,monthly issuance,1997-08-06,1997,8,6
2001,75,monthly issuance,1994-05-19,1994,5,19
2002,1,monthly issuance,1993-04-08,1993,4,8
2003,32,monthly issuance,1995-11-27,1995,11,27
2004,42,monthly issuance,1996-08-04,1996,8,4
2005,16,monthly issuance,1997-05-11,1997,5,11
2006,25,monthly issuance,1997-06-16,1997,6,16
2007,45,monthly issuance,1997-09-29,1997,9,29
2008,52,monthly issuance,1993-04-16,1993,4,16
2009,17,monthly issuance,1994-04-14,1994,4,14
2010,1,monthly issuance,1993-12-27,1993,12,27
2011,75,monthly issuance,1993-03-25,1993,3,25
2012,4,monthly issuance,1996-04-08,1996,4,8
2013,54,monthly issuance,1996-08-15,1996,8,15
2015,68,monthly issuance,1995-11-25,1995,11,25
2016,1,monthly issuance,1997-02-23,1997,2,23
2017,54,monthly issuance,1996-02-21,1996,2,21
2018,42,monthly issuance,1995-06-04,1995,6,4
2019,64,monthly issuance,1997-06-11,1997,6,11
2020,13,monthly issuance,1993-09-04,1993,9,4
2021,69,monthly issuance,1997-02-05,1997,2,5
2022,72,monthly issuance,1993-06-11,1993,6,11
2023,68,monthly issuance,1993-01-26,1993,1,26
2024,20,monthly issuance,1997-03-02,1997,3,2
2025,19,monthly issuance,1994-10-02,1994,10,2
2026,64,monthly issuance,1996-09-14,1996,9,14
2027,19,monthly issuance,1994-11-28,1994,11,28
2028,7,weekly issuance,1994-11-26,1994,11,26
2029,55,monthly issuance,1993-05-29,1993,5,29
2030,51,monthly issuance,1994-09-13,1994,9,13
2032,36,monthly issuance,1996-11-14,1996,11,14
2033,71,monthly issuance,1996-03-20,1996,3,20
2034,54,monthly issuance,1996-08-21,1996,8,21
2035,53,monthly issuance,1996-05-10,1996,5,10
2036,70,monthly issuance,1997-10-03,1997,10,3
2037,20,monthly issuance,1993-05-06,1993,5,6
2038,42,monthly issuance,1993-08-06,1993,8,6
2039,44,monthly issuance,1993-03-12,1993,3,12
2040,75,monthly issuance,1996-06-25,1996,6,25
2041,48,monthly issuance,1995-07-05,1995,7,5
2042,31,monthly issuance,1997-02-12,1997,2,12
2043,46,monthly issuance,1995-11-27,1995,11,27
2044,6,monthly issuance,1994-11-23,1994,11,23
2045,34,monthly issuance,1996-09-09,1996,9,9
2046,68,monthly issuance,1996-10-17,1996,10,17
2047,20,monthly issuance,1995-02-21,1995,2,21
2048,76,monthly issuance,1997-03-30,1997,3,30
2049,67,monthly issuance,1997-12-19,1997,12,19
2050,1,monthly issuance,1993-10-22,1993,10,22
2051,64,weekly issuance,1995-11-08,1995,11,8
2052,61,monthly issuance,1993-10-20,1993,10,20
2053,5,monthly issuance,1997-10-16,1997,10,16
2054,1,monthly issuance,1995-01-24,1995,1,24
2055,37,monthly issuance,1997-04-17,1997,4,17
2056,58,monthly issuance,1993-04-07,1993,4,7
2057,1,monthly issuance,1997-06-20,1997,6,20
2058,34,monthly issuance,1996-09-09,1996,9,9
2059,37,monthly issuance,1994-10-08,1994,10,8
2060,13,monthly issuance,1996-12-05,1996,12,5
2061,24,monthly issuance,1993-05-12,1993,5,12
2062,70,monthly issuance,1996-03-06,1996,3,6
2063,1,monthly issuance,1993-12-04,1993,12,4
2064,54,monthly issuance,1996-12-30,1996,12,30
2065,61,monthly issuance,1996-08-28,1996,8,28
2066,25,monthly issuance,1996-08-07,1996,8,7
2067,76,monthly issuance,1994-04-07,1994,4,7
2068,21,monthly issuance,1993-06-02,1993,6,2
2069,72,monthly issuance,1997-10-08,1997,10,8
2070,72,monthly issuance,1993-01-29,1993,1,29
2071,35,monthly issuance,1997-05-08,1997,5,8
2072,41,monthly issuance,1993-10-17,1993,10,17
2073,59,monthly issuance,1997-08-14,1997,8,14
2074,12,monthly issuance,1996-02-18,1996,2,18
2075,33,monthly issuance,1996-01-01,1996,1,1
2076,18,monthly issuance,1996-09-17,1996,9,17
2077,29,monthly issuance,1995-01-04,1995,1,4
2078,62,monthly issuance,1993-07-08,1993,7,8
2079,55,monthly issuance,1997-09-06,1997,9,6
2080,74,monthly issuance,1997-04-27,1997,4,27
2081,36,monthly issuance,1997-07-02,1997,7,2
2082,36,monthly issuance,1993-09-03,1993,9,3
2083,1,monthly issuance,1996-09-28,1996,9,28
2084,44,monthly issuance,1996-09-08,1996,9,8
2085,25,monthly issuance,1997-02-13,1997,2,13
2086,70,weekly issuance,1996-08-09,1996,8,9
2087,7,weekly issuance,1993-01-08,1993,1,8
2088,4,monthly issuance,1993-07-28,1993,7,28
2089,29,weekly issuance,1997-03-05,1997,3,5
2090,40,monthly issuance,1996-11-26,1996,11,26
2091,1,monthly issuance,1996-09-25,1996,9,25
2092,1,monthly issuance,1994-04-29,1994,4,29
2093,64,monthly issuance,1997-07-07,1997,7,7
2094,73,monthly issuance,1996-08-23,1996,8,23
2095,56,monthly issuance,1995-12-19,1995,12,19
2096,32,monthly issuance,1995-06-17,1995,6,17
2097,46,monthly issuance,1997-10-11,1997,10,11
2099,3,weekly issuance,1993-01-12,1993,1,12
2101,9,monthly issuance,1996-08-04,1996,8,4
2102,41,monthly issuance,1996-08-05,1996,8,5
2103,48,monthly issuance,1997-02-01,1997,2,1
2104,48,monthly issuance,1996-06-12,1996,6,12
2105,70,monthly issuance,1996-03-09,1996,3,9
2106,1,monthly issuance,1996-02-01,1996,2,1
2107,70,monthly issuance,1996-11-09,1996,11,9
2108,74,monthly issuance,1996-07-06,1996,7,6
2109,34,monthly issuance,1996-02-02,1996,2,2
2110,64,monthly issuance,1993-02-23,1993,2,23
2111,42,weekly issuance,1995-01-25,1995,1,25
2112,44,monthly issuance,1996-07-12,1996,7,12
2113,7,monthly issuance,1996-08-28,1996,8,28
2114,30,monthly issuance,1996-08-11,1996,8,11
2115,8,monthly issuance,1996-12-05,1996,12,5
2116,70,monthly issuance,1996-05-02,1996,5,2
2117,48,monthly issuance,1996-08-07,1996,8,7
2118,42,monthly issuance,1997-05-11,1997,5,11
2119,74,monthly issuance,1995-09-21,1995,9,21
2121,64,monthly issuance,1994-12-05,1994,12,5
2122,68,monthly issuance,1993-01-08,1993,1,8
2123,64,monthly issuance,1993-07-26,1993,7,26
2124,69,monthly issuance,1993-02-20,1993,2,20
2125,43,weekly issuance,1997-11-20,1997,11,20
2126,1,monthly issuance,1997-02-09,1997,2,9
2127,1,monthly issuance,1997-05-09,1997,5,9
2128,22,monthly issuance,1993-12-10,1993,12,10
2130,46,monthly issuance,1996-11-04,1996,11,4
2131,70,monthly issuance,1996-07-11,1996,7,11
2132,76,monthly issuance,1993-10-08,1993,10,8
2133,11,monthly issuance,1997-10-07,1997,10,7
2134,52,monthly issuance,1996-08-06,1996,8,6
2135,51,monthly issuance,1997-06-17,1997,6,17
2136,75,monthly issuance,1997-10-02,1997,10,2
2137,4,issuance after transaction,1993-08-17,1993,8,17
2138,75,monthly issuance,1997-08-11,1997,8,11
2139,8,monthly issuance,1995-06-09,1995,6,9
2140,75,monthly issuance,1993-10-21,1993,10,21
2141,21,monthly issuance,1997-05-09,1997,5,9
2142,42,monthly issuance,1997-09-01,1997,9,1
2143,1,monthly issuance,1996-01-13,1996,1,13
2144,55,issuance after transaction,1995-07-21,1995,7,21
2146,31,monthly issuance,1993-06-05,1993,6,5
2147,28,monthly issuance,1996-07-10,1996,7,10
2148,1,monthly issuance,1995-09-22,1995,9,22
2149,7,monthly issuance,1996-08-11,1996,8,11
2150,37,monthly issuance,1993-09-12,1993,9,12
2151,38,monthly issuance,1995-02-08,1995,2,8
2152,22,monthly issuance,1997-10-23,1997,10,23
2153,31,weekly issuance,1996-01-07,1996,1,7
2154,63,monthly issuance,1994-04-21,1994,4,21
2155,58,monthly issuance,1994-06-08,1994,6,8
2156,1,monthly issuance,1996-09-11,1996,9,11
2157,77,monthly issuance,1995-11-08,1995,11,8
2158,38,monthly issuance,1997-03-29,1997,3,29
2159,1,monthly issuance,1996-01-01,1996,1,1
2160,72,monthly issuance,1996-11-10,1996,11,10
2161,15,weekly issuance,1993-12-30,1993,12,30
2162,50,monthly issuance,1997-11-21,1997,11,21
2163,17,monthly issuance,1995-01-05,1995,1,5
2164,63,monthly issuance,1996-09-12,1996,9,12
2165,51,monthly issuance,1997-04-08,1997,4,8
2166,71,monthly issuance,1997-04-12,1997,4,12
2167,16,monthly issuance,1993-08-08,1993,8,8
2169,57,monthly issuance,1997-07-09,1997,7,9
2170,1,issuance after transaction,1994-05-19,1994,5,19
2172,1,monthly issuance,1997-09-02,1997,9,2
2173,64,monthly issuance,1997-05-02,1997,5,2
2174,18,monthly issuance,1997-10-24,1997,10,24
2175,1,monthly issuance,1993-04-27,1993,4,27
2176,67,monthly issuance,1993-06-06,1993,6,6
2177,62,monthly issuance,1993-01-04,1993,1,4
2178,64,monthly issuance,1995-05-15,1995,5,15
2179,1,weekly issuance,1994-01-14,1994,1,14
2180,45,monthly issuance,1993-10-27,1993,10,27
2182,22,monthly issuance,1997-07-12,1997,7,12
